Elmore Spencer,1995.0,25.0,0.0,0.0,0.0,0.0,31.4,15.0,528.2,11.92,4.62,0.4,0.0,0.32,4.22,14.72,9.38,4.6,2.92,3.06,29.22,18.3,-0.5,0.5,0.0,-0.09,-9.02,1.88,-7.18,-0.28,77.8,1.56,150.8,3.4,0.38,0.0,0.0,0.6,0.02,0.19,77.8,150.2,0.38,0.38,29.0,0.68,50.0,1.16,0.61,25.4,0.5,85.6,1.72,111.0,2.22,21.8,0.52,10.6,0.46,34.0,0.68,49.8,1.34,67.2,1.58,184.6,3.8
Elton Brand,2008.0,28.0,3.0,0.06,0.65,1.0,62.24,51.06,2053.53,31.42,18.61,0.53,0.0,0.34,10.08,19.49,14.78,10.94,1.44,3.93,12.01,21.58,3.87,2.58,6.45,0.13,0.02,1.79,1.82,2.66,388.18,5.84,775.59,11.79,0.49,0.12,0.0,1.24,0.01,0.13,388.06,774.35,0.49,0.49,213.35,3.19,289.94,4.34,0.73,194.35,2.89,337.41,5.23,531.76,8.11,128.47,1.94,55.29,0.82,107.53,1.64,121.18,1.85,183.24,2.84,989.82,14.84
Emanual Davis,2000.17,31.17,6.0,0.0,0.0,0.0,37.67,10.33,655.67,17.77,9.23,0.5,0.44,0.18,2.07,10.32,6.25,15.7,2.12,0.53,20.37,15.77,-0.03,0.45,0.42,0.03,-2.23,-0.78,-3.02,-0.05,67.0,1.77,170.0,4.57,0.4,26.0,0.7,73.83,1.97,0.35,41.0,96.17,0.43,0.48,23.33,0.6,29.67,0.75,0.77,13.17,0.35,60.17,1.58,73.33,1.92,66.0,1.78,27.83,0.72,4.83,0.15,44.5,1.23,57.33,1.53,183.33,4.87
Emeka Okafor,2009.0,26.0,0.0,0.0,0.0,0.0,65.56,64.89,2078.0,31.72,16.68,0.53,0.0,0.4,11.69,24.76,18.11,4.89,1.14,4.03,12.69,18.99,1.88,3.02,4.92,0.11,-2.03,1.51,-0.5,0.84,328.44,4.97,641.33,9.86,0.51,0.0,0.0,0.22,0.0,0.24,328.44,641.11,0.51,0.51,149.33,2.3,255.89,3.89,0.58,211.89,3.24,437.78,6.56,649.67,9.8,56.89,0.91,45.11,0.71,108.67,1.66,107.89,1.68,185.11,2.86,806.22,12.22
Enes Kanter,2014.5,21.5,0.0,0.0,0.0,0.0,74.17,19.0,1579.83,21.02,19.28,0.57,0.02,0.33,14.23,21.4,17.82,4.77,0.97,1.75,14.23,23.07,2.95,1.45,4.42,0.13,-0.58,-2.07,-2.62,-0.22,340.0,4.48,642.0,8.52,0.53,5.33,0.07,17.83,0.23,0.33,334.67,624.17,0.53,0.53,153.17,2.03,199.33,2.68,0.76,197.5,2.62,302.0,4.02,499.5,6.62,44.83,0.57,28.0,0.38,32.83,0.43,113.67,1.5,157.0,2.08,838.5,11.1
Eric Bledsoe,2014.0,24.0,6.0,0.0,0.0,0.0,59.71,36.57,1615.57,27.06,16.87,0.53,0.24,0.36,3.61,12.1,7.81,26.73,2.79,1.61,19.43,23.34,1.67,1.67,3.31,0.09,0.69,0.93,1.63,1.61,273.29,4.71,615.43,10.59,0.44,51.29,0.91,153.57,2.69,0.32,222.0,461.86,0.48,0.48,185.0,3.2,231.29,3.97,0.77,48.14,0.76,178.0,2.99,226.14,3.73,274.86,4.63,83.29,1.41,29.14,0.49,161.14,2.71,118.14,2.01,782.86,13.53
Eric Gordon,2013.0,24.0,12.0,0.0,0.0,0.0,54.67,45.89,1830.11,33.51,15.14,0.56,0.4,0.32,1.42,7.31,4.33,16.21,1.62,0.78,12.63,23.66,2.23,0.7,2.91,0.08,1.58,-2.21,-0.63,0.63,308.0,5.79,715.22,13.4,0.43,113.67,1.96,298.89,5.3,0.37,194.33,416.33,0.47,0.51,176.0,3.49,215.56,4.31,0.82,24.89,0.42,114.11,2.11,139.0,2.53,173.22,3.24,54.56,1.06,17.67,0.3,116.67,2.21,109.44,2.02,905.67,17.01
Eric Leckner,1994.17,27.17,0.0,0.0,0.0,0.0,49.5,10.0,650.83,11.65,8.87,0.53,0.0,0.4,7.05,23.08,15.02,5.42,0.87,1.58,19.37,15.48,-0.05,0.53,0.5,0.03,-5.33,-1.0,-6.3,-0.57,78.0,1.38,160.17,2.82,0.5,0.0,0.0,0.83,0.0,0.16,78.0,159.33,0.5,0.5,41.5,0.72,64.83,1.13,0.63,44.33,0.75,126.83,2.3,171.17,3.07,29.33,0.47,10.17,0.22,15.83,0.28,42.33,0.78,113.83,2.15,197.5,3.48
Eric Maynor,2012.0,24.0,6.0,0.0,0.0,0.0,53.4,0.4,779.2,14.2,9.62,0.46,0.32,0.16,2.28,8.3,5.34,27.52,1.52,0.36,19.68,17.46,0.1,0.56,0.66,0.02,-2.76,-2.4,-5.14,-0.54,88.0,1.56,224.4,4.12,0.37,22.2,0.48,63.4,1.34,0.35,65.8,161.0,0.38,0.43,30.0,0.48,41.6,0.68,0.74,13.4,0.26,56.2,1.04,69.6,1.3,152.0,2.62,22.2,0.42,4.0,0.06,56.2,1.04,59.2,1.08,228.2,4.04
Eric Montross,1998.5,26.5,0.0,0.0,0.0,0.0,58.12,36.0,1059.88,16.92,7.5,0.45,0.0,0.3,8.9,19.9,14.32,3.7,0.86,2.55,17.55,12.26,0.04,1.03,1.07,0.03,-4.66,0.56,-4.09,-0.36,111.38,1.71,227.38,3.59,0.45,0.0,0.0,0.38,0.0,0.2,111.38,227.0,0.45,0.45,36.12,0.51,75.5,1.16,0.4,89.5,1.41,180.38,2.86,269.88,4.29,25.88,0.41,15.25,0.26,34.38,0.58,50.62,0.8,158.75,2.59,258.88,3.99
Eric Murdock,1996.0,27.0,6.0,0.0,0.0,0.0,56.44,24.89,1320.22,21.5,16.14,0.52,0.21,0.32,2.83,9.28,6.0,32.17,3.59,0.56,18.11,20.94,1.53,1.34,2.84,0.09,0.44,-0.41,0.02,1.03,209.89,3.23,478.89,7.49,0.43,32.89,0.51,95.89,1.52,0.33,177.0,383.0,0.45,0.46,116.0,1.8,147.67,2.29,0.79,37.67,0.54,102.44,1.7,140.11,2.23,274.11,4.31,92.22,1.48,7.67,0.13,110.11,1.79,109.0,1.8,568.67,8.8
Eric Piatkowski,2001.5,30.5,12.0,0.0,0.0,0.0,56.36,17.86,1043.79,16.68,12.56,0.55,0.51,0.21,3.7,9.61,6.69,9.11,1.31,0.6,11.95,17.88,1.81,0.39,2.21,0.09,0.63,-1.95,-1.32,0.4,146.0,2.3,336.5,5.34,0.42,61.79,1.01,154.86,2.54,0.39,84.21,181.64,0.43,0.52,69.0,1.06,82.29,1.25,0.83,36.29,0.56,86.29,1.41,122.57,1.96,55.57,0.9,28.86,0.45,8.21,0.14,44.86,0.74,82.29,1.32,422.79,6.64
Eric Riley,1996.4,25.4,0.0,0.0,0.0,0.0,37.2,8.2,368.8,10.3,12.62,0.52,0.01,0.44,11.42,18.72,15.0,5.04,1.48,4.78,18.8,16.8,0.02,0.48,0.5,0.07,-4.1,1.08,-3.02,-0.08,43.6,1.18,95.6,2.62,0.47,0.0,0.0,0.8,0.0,0.06,43.6,94.8,0.47,0.47,27.6,0.76,39.2,1.06,0.7,36.0,1.0,59.8,1.66,95.8,2.66,12.0,0.34,10.8,0.3,26.4,0.72,25.2,0.68,60.6,1.7,114.8,3.16
Eric Snow,2002.0,28.0,6.0,0.0,0.0,0.0,65.08,42.38,1779.38,26.15,11.32,0.47,0.06,0.39,2.12,8.53,5.32,28.34,2.37,0.37,19.85,14.02,1.39,1.95,3.35,0.08,-2.03,-0.05,-2.08,0.34,164.92,2.38,388.77,5.7,0.4,4.23,0.05,20.38,0.29,0.17,160.69,368.38,0.42,0.41,111.38,1.65,145.92,2.18,0.71,32.23,0.47,132.46,1.97,164.69,2.41,326.54,4.79,75.0,1.14,8.08,0.11,107.0,1.6,154.85,2.3,445.46,6.51
Eric Williams,2001.5,28.5,9.0,0.0,0.0,0.0,54.83,25.67,1310.92,23.06,11.62,0.51,0.18,0.52,4.82,10.85,7.78,9.93,1.68,0.42,12.62,18.86,1.06,0.87,1.93,0.06,-1.73,-1.33,-3.08,-0.17,155.42,2.86,374.17,6.98,0.41,18.25,0.3,57.33,0.91,0.31,137.17,316.83,0.42,0.44,141.08,2.79,191.75,3.88,0.72,58.67,1.08,119.58,2.06,178.25,3.14,78.0,1.42,45.67,0.76,8.58,0.13,65.75,1.2,133.0,2.28,470.17,8.81
Erick Dampier,2004.5,28.5,0.0,0.0,0.0,0.0,61.69,48.19,1500.19,23.23,13.04,0.52,0.0,0.46,12.39,19.97,16.18,5.57,0.74,4.13,18.42,14.81,1.46,1.87,3.29,0.09,-2.21,1.69,-0.5,0.82,174.0,2.68,349.69,5.51,0.49,0.12,0.0,1.0,0.01,0.24,173.88,348.69,0.49,0.49,108.69,1.63,173.69,2.64,0.62,170.19,2.58,267.62,4.12,437.81,6.71,51.06,0.82,20.62,0.32,87.38,1.32,89.69,1.38,179.31,2.81,456.81,6.98
Erick Strickland,2001.0,27.0,12.0,0.0,0.0,0.0,55.67,13.56,1132.11,20.19,12.67,0.5,0.34,0.26,2.42,12.08,7.26,19.79,2.29,0.29,15.61,20.18,0.51,1.0,1.49,0.06,-0.64,-0.74,-1.41,0.19,148.11,2.64,377.78,6.8,0.39,44.89,0.78,127.89,2.26,0.34,103.22,249.89,0.41,0.45,78.89,1.47,95.56,1.79,0.82,24.89,0.47,121.44,2.16,146.33,2.62,133.67,2.33,46.89,0.86,4.56,0.08,74.22,1.39,106.56,1.92,420.0,7.58
Ersan Ilyasova,2012.78,24.78,3.0,0.0,0.0,0.0,67.67,40.56,1651.44,24.39,15.59,0.53,0.32,0.23,8.16,19.18,13.54,7.88,1.49,1.21,9.2,20.63,2.22,1.98,4.2,0.12,0.28,-0.59,-0.32,0.79,279.11,4.12,631.78,9.32,0.44,74.0,1.07,202.0,2.9,0.37,205.11,429.78,0.47,0.5,110.22,1.64,143.22,2.12,0.77,124.0,1.84,278.56,4.11,402.56,5.96,79.22,1.14,48.11,0.71,25.22,0.37,69.89,1.04,171.22,2.52,742.44,10.93
Ervin Johnson,2000.0,32.0,0.0,0.0,0.0,0.0,65.0,34.77,1306.85,18.12,11.15,0.52,0.0,0.38,11.98,23.45,17.78,3.25,1.36,4.38,18.75,11.45,1.01,1.92,2.91,0.1,-3.22,1.95,-1.27,0.67,107.15,1.49,212.0,3.0,0.49,0.15,0.0,0.77,0.0,0.25,107.0,211.23,0.49,0.49,52.69,0.75,87.15,1.21,0.6,129.0,1.81,267.0,3.7,396.0,5.49,29.77,0.42,36.23,0.51,83.62,1.14,55.69,0.78,186.92,2.67,267.15,3.73
Etan Thomas,2006.33,27.33,0.0,0.0,0.0,0.0,45.44,8.22,787.11,15.4,13.58,0.54,0.0,0.53,10.37,20.57,15.4,2.81,0.87,4.29,15.82,15.88,0.8,0.86,1.63,0.09,-3.51,-0.22,-3.74,-0.12,98.89,1.87,192.67,3.72,0.5,0.0,0.0,0.0,0.0,0.31,98.89,192.67,0.5,0.5,62.33,1.21,103.33,1.99,0.62,75.22,1.43,138.89,2.68,214.11,4.1,16.56,0.28,14.22,0.28,47.44,0.9,42.78,0.86,98.78,1.92,260.11,4.98
E'Twaun Moore,2014.5,24.5,12.0,0.0,0.0,0.0,63.33,11.33,1184.33,17.58,10.73,0.51,0.33,0.11,2.18,8.22,5.25,14.03,1.72,0.97,11.48,17.28,0.38,0.88,1.23,0.05,-1.65,-0.75,-2.43,-0.07,167.83,2.5,385.67,5.73,0.43,46.33,0.68,125.5,1.85,0.37,121.5,260.17,0.46,0.49,32.83,0.48,43.83,0.65,0.76,24.17,0.35,87.0,1.32,111.17,1.67,108.0,1.58,38.17,0.58,15.83,0.23,51.67,0.78,90.0,1.35,414.83,6.13
Evan Fournier,2015.0,22.0,12.0,0.0,0.0,0.0,63.8,35.4,1678.4,25.02,13.0,0.56,0.4,0.26,1.88,8.98,5.42,13.24,1.58,0.16,12.96,20.68,1.7,0.9,2.6,0.08,0.64,-1.92,-1.22,0.38,278.6,4.16,626.0,9.32,0.45,96.0,1.44,253.2,3.72,0.38,182.6,372.8,0.49,0.53,130.4,1.92,164.8,2.44,0.78,29.0,0.42,135.8,2.0,164.8,2.42,138.2,2.1,51.0,0.76,3.2,0.04,97.6,1.46,150.8,2.28,783.6,11.66
Evan Turner,2014.0,25.0,9.0,0.0,0.0,0.0,76.29,36.14,2149.71,28.01,12.24,0.49,0.14,0.21,2.26,17.59,9.83,20.01,1.47,0.73,15.04,19.79,-0.16,2.41,2.27,0.05,-2.54,0.53,-2.04,-0.01,323.0,4.2,749.14,9.74,0.43,31.0,0.4,104.0,1.36,0.29,292.0,645.14,0.45,0.45,125.71,1.61,160.86,2.07,0.78,44.71,0.59,336.43,4.4,381.14,4.97,281.14,3.63,63.29,0.81,18.43,0.24,146.86,1.89,155.29,2.03,802.71,10.41
Fabricio Oberto,2008.5,32.5,0.0,0.0,0.0,0.0,56.0,21.33,811.83,13.08,8.68,0.59,0.01,0.29,10.43,15.48,12.97,8.2,0.78,1.02,24.55,10.68,1.0,1.25,2.27,0.1,-2.52,0.97,-1.58,0.55,80.17,1.2,139.17,2.12,0.58,0.0,0.0,0.67,0.0,0.16,80.17,138.5,0.58,0.58,19.83,0.33,32.17,0.52,0.61,73.83,1.17,122.0,1.82,195.83,2.97,50.0,0.77,14.83,0.22,12.5,0.18,37.5,0.65,122.17,2.1,180.17,2.73
Felton Spencer,1996.5,28.5,0.0,0.0,0.0,0.0,53.33,33.67,1024.83,16.68,10.25,0.53,0.0,0.74,12.26,19.47,15.86,2.35,1.2,3.04,18.99,14.12,0.62,1.12,1.76,0.08,-3.52,0.31,-3.21,-0.17,99.5,1.62,205.5,3.36,0.47,0.0,0.0,0.08,0.0,0.29,99.5,205.42,0.47,0.47,80.5,1.38,122.42,2.11,0.63,109.42,1.77,176.92,2.89,286.33,4.63,17.75,0.29,20.67,0.33,44.5,0.71,55.58,0.94,176.33,2.96,279.5,4.62
Francisco Elson,2008.0,31.0,0.0,0.0,0.0,0.0,52.44,16.56,800.78,13.0,9.01,0.47,0.01,0.24,7.39,16.64,12.01,5.81,1.74,2.59,16.98,12.84,0.12,1.18,1.31,0.06,-4.47,1.79,-2.69,0.09,80.56,1.29,168.56,2.73,0.45,0.33,0.0,1.78,0.02,0.19,80.22,166.78,0.45,0.45,30.33,0.49,43.33,0.69,0.69,55.22,0.9,126.78,2.0,182.0,2.91,28.89,0.48,25.33,0.41,28.33,0.43,39.44,0.62,111.11,1.73,191.78,3.04
Francisco Garcia,2010.5,28.5,9.0,0.0,0.0,0.0,54.9,13.7,1185.3,20.9,11.17,0.52,0.49,0.17,2.45,10.71,6.56,9.85,1.84,2.47,11.57,16.35,0.9,0.89,1.83,0.06,-0.94,0.04,-0.89,0.49,156.4,2.69,365.9,6.43,0.41,58.1,1.04,162.7,2.98,0.34,98.3,203.2,0.47,0.49,61.4,0.95,76.8,1.18,0.74,27.8,0.46,112.2,1.94,140.0,2.4,74.7,1.33,44.1,0.75,38.8,0.69,54.5,0.91,122.9,2.11,432.3,7.36
Frank Brickowski,1993.29,33.29,0.0,0.0,0.0,0.0,62.14,37.86,1473.71,22.77,13.14,0.56,0.09,0.31,5.56,16.83,11.1,12.01,1.77,1.13,17.66,19.54,1.19,1.64,2.83,0.08,-1.33,0.09,-1.26,0.61,266.86,4.06,513.14,7.86,0.51,7.71,0.16,22.14,0.47,0.25,259.14,491.0,0.52,0.53,125.57,1.86,167.71,2.5,0.74,78.86,1.16,219.86,3.33,298.71,4.49,121.29,1.83,57.57,0.83,26.57,0.41,120.71,1.84,201.14,3.16,667.0,10.13
Fred Hoiberg,2000.5,27.5,12.0,0.0,0.0,0.0,54.1,6.1,997.8,16.6,12.65,0.55,0.38,0.41,2.33,13.92,8.17,12.76,2.26,0.46,11.41,14.17,1.73,1.04,2.76,0.12,-0.14,0.17,0.02,0.71,95.9,1.59,222.7,3.81,0.41,37.3,0.6,94.1,1.58,0.34,58.6,128.6,0.45,0.48,65.3,1.18,76.5,1.38,0.86,14.3,0.26,129.5,2.09,143.8,2.35,84.6,1.4,42.8,0.71,5.9,0.1,29.2,0.57,78.3,1.37,294.4,4.98
Fred Jones,2006.0,26.0,12.0,0.0,0.0,0.0,61.43,11.14,1471.29,22.29,10.41,0.52,0.36,0.3,2.09,8.41,5.23,14.6,1.9,0.79,15.23,15.34,1.09,1.27,2.34,0.07,-1.29,-0.1,-1.37,0.41,155.71,2.33,378.71,5.67,0.4,49.43,0.73,139.86,2.11,0.34,106.29,238.86,0.44,0.47,97.14,1.41,120.14,1.76,0.8,22.43,0.34,114.43,1.7,136.86,2.04,141.43,2.13,48.0,0.74,16.43,0.26,73.0,1.11,118.71,1.81,458.0,6.81
Fred Roberts,1993.43,32.43,3.0,0.0,0.0,0.0,55.57,31.0,1166.14,16.74,13.13,0.55,0.07,0.42,6.34,12.67,9.44,8.53,1.46,1.17,14.37,20.04,1.29,0.84,2.11,0.07,-2.43,-1.57,-4.0,0.19,186.57,2.64,370.43,5.34,0.47,6.43,0.1,18.14,0.31,0.32,180.14,352.29,0.48,0.49,97.14,1.47,123.71,1.84,0.77,63.0,0.91,105.14,1.56,168.14,2.46,79.43,1.09,35.71,0.53,18.43,0.26,70.0,0.99,109.57,1.56,476.71,6.83
Garrett Temple,2013.71,26.71,12.0,0.0,0.0,0.0,53.43,17.43,967.43,16.9,9.03,0.49,0.42,0.27,2.46,9.77,6.09,14.04,2.4,1.31,17.17,15.71,0.11,1.03,1.13,0.04,-2.54,0.64,-1.93,0.23,96.0,1.69,239.29,4.24,0.39,37.0,0.64,107.0,1.89,0.32,59.0,132.29,0.43,0.46,40.29,0.74,56.29,1.07,0.68,21.29,0.37,83.0,1.43,104.29,1.8,86.43,1.56,43.43,0.79,13.57,0.24,47.0,0.93,92.0,1.64,269.29,4.76
Gary Grant,1995.5,29.5,6.0,0.0,0.0,0.0,40.08,15.25,889.83,17.14,14.08,0.47,0.1,0.14,2.02,7.59,4.85,30.43,3.12,0.26,16.76,18.49,-0.0,1.03,1.04,0.07,-2.12,-1.87,-3.99,0.02,125.25,2.49,275.83,5.47,0.43,7.5,0.15,26.67,0.56,0.29,117.75,249.17,0.45,0.45,35.5,0.7,45.0,0.89,0.79,22.25,0.4,64.83,1.29,87.08,1.7,208.92,3.82,56.42,1.05,5.0,0.09,84.17,1.56,85.83,1.66,293.5,5.83
Gary Neal,2014.0,29.0,12.0,0.0,0.0,0.0,50.29,4.43,1072.43,19.59,10.23,0.49,0.37,0.24,1.09,9.54,5.36,11.64,0.86,0.09,8.54,21.9,0.76,0.77,1.54,0.03,-1.89,-2.76,-4.64,-0.14,182.14,3.14,431.57,7.91,0.36,65.71,1.09,171.86,3.01,0.33,116.43,259.71,0.39,0.43,65.71,1.44,77.29,1.63,0.87,11.57,0.21,97.0,1.7,108.57,1.91,81.86,1.49,20.71,0.34,1.43,0.01,52.14,0.89,75.0,1.34,495.71,8.8
Gary Payton*,1999.0,30.0,6.0,0.53,5.29,9.0,78.53,72.53,2771.59,35.3,18.25,0.52,0.19,0.23,3.45,9.43,6.45,31.23,2.66,0.44,13.47,21.88,5.68,2.88,8.56,0.14,2.99,-0.05,2.94,3.71,512.24,6.51,1099.88,14.02,0.46,66.59,0.87,210.0,2.72,0.28,445.65,889.88,0.5,0.49,192.06,2.45,263.53,3.38,0.73,81.88,1.04,228.06,2.9,309.94,3.95,527.41,6.72,143.82,1.84,16.76,0.21,178.24,2.26,189.24,2.4,1283.12,16.35
Gary Trent,2000.0,25.0,3.0,0.0,0.0,0.0,56.22,14.44,1096.22,20.21,15.42,0.52,0.01,0.31,10.06,16.0,13.08,8.84,1.26,1.29,12.88,22.03,1.38,1.22,2.6,0.1,-1.06,-0.82,-1.88,0.18,199.11,3.83,397.78,7.74,0.49,0.44,0.01,5.56,0.09,0.04,198.67,392.22,0.5,0.49,86.44,1.53,134.44,2.42,0.62,93.56,1.7,159.33,2.88,252.89,4.58,56.0,1.08,24.78,0.47,19.33,0.34,66.56,1.28,121.78,2.22,485.11,9.2
George Hill,2013.0,26.0,6.0,0.0,0.0,0.0,66.56,41.56,1928.56,29.01,15.62,0.56,0.35,0.31,2.26,10.43,6.42,19.4,1.68,0.8,11.37,18.96,3.54,2.46,5.99,0.15,1.81,0.32,2.14,2.01,276.22,4.28,610.0,9.4,0.45,82.89,1.29,218.33,3.38,0.37,193.33,391.67,0.49,0.52,146.78,2.24,183.11,2.8,0.8,37.0,0.56,176.78,2.7,213.78,3.26,222.44,3.44,61.67,0.93,19.56,0.28,87.67,1.33,143.22,2.17,782.11,12.1
George Lynch,1999.5,28.5,9.0,0.0,0.0,0.0,64.5,35.0,1473.58,22.96,12.54,0.48,0.11,0.25,9.49,15.38,12.4,10.47,2.48,1.05,15.11,15.49,0.82,1.87,2.67,0.08,-1.35,1.38,0.04,0.96,173.83,2.66,389.75,6.04,0.44,12.17,0.19,39.75,0.61,0.27,161.67,350.0,0.45,0.45,65.92,1.02,101.08,1.56,0.65,125.67,1.95,199.5,3.1,325.17,5.06,93.42,1.49,68.08,1.08,21.5,0.33,74.17,1.18,139.58,2.18,425.75,6.53
George McCloud,1996.17,28.17,9.0,0.0,0.0,0.0,63.83,16.17,1452.42,22.02,12.05,0.51,0.39,0.21,4.42,10.78,7.58,15.34,1.78,0.71,14.26,19.25,1.15,0.9,2.06,0.06,-0.14,-1.15,-1.28,0.48,205.75,3.11,511.67,7.71,0.4,76.67,1.13,214.42,3.18,0.35,129.08,297.25,0.43,0.47,88.92,1.36,109.83,1.67,0.8,54.92,0.88,140.25,2.12,195.17,3.0,147.42,2.19,49.42,0.74,15.83,0.23,89.17,1.33,137.17,2.12,577.08,8.71
Gerald Green,2011.7,25.7,9.0,0.0,0.0,0.0,54.4,11.6,1062.4,18.08,12.49,0.52,0.37,0.2,3.2,12.0,7.57,8.77,1.34,1.1,11.85,23.76,0.59,0.86,1.45,0.05,-1.32,-2.19,-3.51,-0.1,191.3,3.25,455.5,7.67,0.42,69.6,1.11,192.9,3.05,0.35,121.7,262.6,0.46,0.48,71.8,1.22,88.2,1.52,0.81,27.4,0.47,105.1,1.86,132.5,2.34,53.1,0.91,27.8,0.5,15.7,0.26,63.5,1.13,101.5,1.77,524.0,8.8
Gerald Henderson,2007.36,28.09,12.0,0.0,0.0,0.0,57.36,31.18,1346.0,21.14,12.12,0.51,0.19,0.29,2.66,10.81,6.69,14.04,1.45,0.89,12.05,19.65,0.85,0.96,1.83,0.06,-1.84,-0.96,-2.81,-0.08,214.91,3.32,488.09,7.56,0.43,25.09,0.39,75.36,1.17,0.32,189.82,412.73,0.45,0.46,116.09,1.78,146.45,2.25,0.79,30.36,0.49,133.64,2.05,164.0,2.54,105.0,1.74,35.45,0.56,17.0,0.26,63.55,1.04,94.09,1.56,571.0,8.8
Gerald Wallace,2008.5,25.5,9.0,0.0,0.0,0.0,59.43,43.64,1766.5,27.51,14.71,0.52,0.15,0.43,6.29,16.52,11.33,10.74,2.51,2.03,15.41,18.34,1.76,2.5,4.25,0.1,-0.94,1.99,1.06,1.94,251.14,3.86,535.14,8.25,0.46,29.07,0.43,93.07,1.41,0.26,222.07,442.07,0.49,0.48,178.14,2.67,251.21,3.84,0.63,81.79,1.3,263.79,4.07,345.57,5.36,123.21,1.91,85.71,1.36,48.64,0.76,106.14,1.64,130.64,2.06,709.5,10.85
Gerald Wilkins,1994.44,30.44,12.0,0.0,0.0,0.0,64.11,43.44,1798.22,25.84,8.5,0.45,0.16,0.22,3.38,7.02,5.2,13.88,1.52,0.43,13.9,20.18,0.93,1.53,2.47,0.0,-3.09,-1.09,-4.17,0.3,292.33,3.93,664.33,9.32,0.38,32.78,0.44,102.44,1.44,0.3,259.56,561.89,0.4,0.4,118.44,1.64,152.0,2.08,0.81,62.44,0.83,118.67,1.64,181.11,2.5,175.78,2.46,60.67,0.84,15.22,0.21,103.89,1.54,131.56,1.94,735.89,9.93
Gheorghe Muresan,1996.83,24.83,0.0,0.0,0.0,0.0,51.17,34.5,1121.5,16.72,-1.05,0.48,0.0,0.29,9.22,18.23,13.67,3.38,1.0,3.72,20.78,31.32,1.58,1.62,3.15,-0.32,-13.93,-2.05,-15.97,0.42,210.83,3.1,367.67,5.62,0.46,0.0,0.0,0.17,0.0,0.26,210.83,367.5,0.46,0.46,81.67,1.23,126.83,1.9,0.66,109.67,1.62,216.5,3.17,326.17,4.8,25.0,0.37,28.5,0.42,75.83,1.1,74.33,1.27,159.67,2.42,503.33,7.37
Gilbert Arenas,2007.0,25.0,6.0,0.27,1.91,3.0,50.18,41.36,1759.18,32.64,17.93,0.53,0.37,0.4,2.25,10.84,6.46,27.96,2.23,0.56,14.17,26.27,3.48,1.19,4.65,0.11,3.17,-1.51,1.65,2.18,338.36,5.89,804.55,14.56,0.4,98.09,1.75,279.73,5.11,0.34,240.27,524.82,0.44,0.46,261.73,4.81,325.82,6.12,0.78,40.36,0.68,156.73,3.05,197.09,3.75,264.45,5.41,80.36,1.39,12.18,0.25,158.55,2.8,153.0,2.82,1036.55,18.36
Glen Davis,2011.5,25.5,3.0,0.0,0.0,0.0,64.25,15.12,1358.12,21.65,12.3,0.5,0.01,0.38,8.6,15.81,12.28,6.86,1.71,1.32,12.01,19.94,0.38,1.95,2.33,0.08,-2.88,0.48,-2.4,-0.1,201.75,3.34,451.38,7.45,0.45,1.25,0.01,6.88,0.13,0.17,200.5,444.5,0.45,0.45,109.12,1.75,155.88,2.49,0.69,91.38,1.48,188.12,3.09,279.5,4.54,57.12,0.95,44.62,0.7,21.62,0.36,66.0,1.08,154.75,2.39,513.88,8.41
Glen Rice,1999.06,28.35,9.0,0.12,1.12,2.0,59.76,51.59,2066.88,30.72,13.31,0.52,0.31,0.25,3.17,11.32,7.23,10.03,1.34,0.45,10.42,21.72,3.72,1.49,5.21,0.08,0.34,-1.59,-1.25,1.28,399.41,5.58,877.59,12.59,0.42,92.06,1.35,230.59,3.51,0.35,307.35,647.0,0.44,0.47,190.24,2.68,225.06,3.16,0.82,56.0,0.8,203.47,2.98,259.47,3.79,123.88,1.85,56.71,0.81,15.65,0.22,102.59,1.52,139.94,2.16,1081.12,15.19
Glenn Robinson,2003.43,25.93,9.0,0.0,0.0,0.0,59.79,50.0,1967.21,30.34,15.99,0.52,0.18,0.26,4.56,14.13,9.37,11.75,1.65,1.14,12.49,25.24,1.57,1.51,3.08,0.08,-0.36,-0.94,-1.31,0.72,415.71,6.36,906.07,13.93,0.45,49.14,0.73,143.14,2.13,0.34,366.57,762.93,0.47,0.48,183.5,2.84,225.36,3.46,0.8,79.36,1.19,245.0,3.75,324.36,4.95,140.21,2.09,63.57,0.97,29.93,0.46,158.07,2.36,139.0,2.18,1064.07,16.29
Goran Dragic,2013.0,26.0,6.0,0.11,0.44,1.0,71.89,45.67,1985.22,27.13,16.37,0.55,0.29,0.3,3.32,9.12,6.27,27.48,1.96,0.51,17.04,22.44,3.42,1.49,4.89,0.1,1.88,-1.07,0.83,1.72,353.89,4.81,750.67,10.24,0.46,77.67,1.06,214.11,2.92,0.36,276.22,536.56,0.5,0.51,173.56,2.38,229.44,3.13,0.75,53.89,0.74,156.78,2.16,210.67,2.88,346.11,4.73,75.33,1.03,13.78,0.19,163.11,2.26,167.89,2.31,959.0,13.03
